,ID,country,age_group,travel_with,total_female,total_male,purpose,main_activity,info_source,tour_arrangement,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_mainland,night_zanzibar,payment_mode,first_trip_tz,most_impressing,total_cost,group_size,night_total
452,tour_1559,united kingdom,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,12,0,Cash,0,Friendly People,25605450.0,2,12
453,tour_156,japan,25-44,Friends/Relatives,0,2,Visiting Friends and Relatives,Cultural tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,3,1,Credit Card,0,Good service,3315000.0,2,4
454,tour_1560,united states of america,65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,0,1,0,12,0,Cash,1,Friendly People,14917500.0,2,12
455,tour_1561,united states of america,65+,Children,0,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,11,0,Cash,0, Wildlife,14917500.0,2,11
456,tour_1562,france,45-64,Spouse and Children,4,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,7,0,Cash,1, Wildlife,22790625.0,5,7
457,tour_1563,united states of america,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,0,1,1,1,0,9,2,Cash,1, Wildlife,5469750.0,2,11
458,tour_1564,united states of america,25-44,Friends/Relatives,2,0,Leisure and Holidays,Diving and Sport Fishing,Trade fair,1,1,1,0,0,1,1,0,14,0,Travellers Cheque,1, Wildlife,82875000.0,2,14
459,tour_1565,germany,25-44,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,others,1,1,1,0,1,1,1,0,20,0,Cash,1,Friendly People,10665851.0,2,20
460,tour_1567,united states of america,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,9,0,Credit Card,1,"Wonderful Country, Landscape, Nature",12016875.0,2,9
461,tour_157,united states of america,45-64,Alone,0,1,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,42,0,Cash,0,Friendly People,663000.0,1,42
462,tour_1570,sweden,45-64,Friends/Relatives,3,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,0,0,0,0,2,9,Cash,1, Wildlife,51382500.0,4,11
463,tour_1572,switzerland,1-24,Friends/Relatives,0,3,Leisure and Holidays,Conference tourism,"Friends, relatives",0,0,0,0,0,0,0,0,11,4,Cash,1,"Wonderful Country, Landscape, Nature",7458750.0,3,15
464,tour_1573,united states of america,45-64,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,14,0,Cash,1, Wildlife,15249000.0,1,14
465,tour_1574,czech republic,25-44,Alone,0,1,Volunteering,Wildlife tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,42,5,Cash,1,"Wonderful Country, Landscape, Nature",2486250.0,1,47
466,tour_1575,united kingdom,45-64,Friends/Relatives,6,6,Visiting Friends and Relatives,Hunting tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,7,0,Cash,0,Friendly People,11380200.0,12,7
467,tour_1576,france,45-64,Spouse and Children,1,3,Leisure and Holidays,Wildlife tourism,"Newspaper, magazines,brochures",1,0,1,1,1,1,1,1,9,3,Cash,1,Friendly People,22376250.0,4,12
468,tour_1577,oman,45-64,Friends/Relatives,0,2,Business,Mountain climbing,Tanzania Mission Abroad,0,0,0,0,0,0,0,0,21,0,Cash,0,Excellent Experience,534431.0,2,21
469,tour_1578,italy,25-44,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,"Radio, TV, Web",1,0,1,1,0,1,1,0,7,0,Cash,1, Wildlife,4292925.0,2,7
470,tour_1579,ukraine,25-44,Spouse,1,1,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,5,9,Cash,1, Wildlife,1906125.0,2,14
471,tour_1580,united states of america,25-44,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,3,0,Cash,1,"Wonderful Country, Landscape, Nature",11685375.0,2,3
472,tour_1581,spain,65+,Spouse,1,1,Leisure and Holidays,Cultural tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,5,0,Credit Card,1,Friendly People,9758119.0,2,5
473,tour_1582,uganda,65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,others,1,1,1,1,1,1,1,1,13,0,Cash,1,Friendly People,13260000.0,2,13
474,tour_1585,united states of america,65+,Friends/Relatives,3,6,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,16,0,Cash,1,No comments,33067125.0,9,16
475,tour_1586,spain,65+,Spouse,1,1,Leisure and Holidays,Cultural tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,5,0,Credit Card,1,Friendly People,9531186.0,2,5
476,tour_1587,united states of america,65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,0,0,6,0,Credit Card,1, Wildlife,25194000.0,2,6
477,tour_1589,united kingdom,25-44,Children,1,2,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",1,1,1,1,0,0,0,0,19,3,Cash,0,Friendly People,10939500.0,3,22
478,tour_1590,kenya,45-64,Alone,1,0,Meetings and Conference,Mountain climbing,"Friends, relatives",0,0,0,0,0,0,0,0,5,0,Cash,1,Friendly People,1243125.0,1,5
479,tour_1591,italy,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,0,0,1,0,14,0,Cash,1,No comments,6630000.0,2,14
480,tour_1592,france,45-64,Friends/Relatives,3,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,9,3,Cash,1,No comments,24862500.0,4,12
481,tour_1593,uae,45-64,Alone,0,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,12,0,Cash,0,Satisfies and Hope Come Back,1524900.0,1,12
482,tour_1596,china,1-24,Friends/Relatives,0,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,42,3,Cash,0,No comments,3315000.0,2,45
483,tour_1597,united states of america,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,4,0,Cash,1,Friendly People,200000.0,2,4
484,tour_1598,united kingdom,1-24,Friends/Relatives,2,1,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,24,4,Cash,0, Wildlife,2850900.0,3,28
485,tour_1599,france,25-44,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,12,0,Cash,1,"Wonderful Country, Landscape, Nature",10442250.0,2,12
486,tour_16,canada,65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Newspaper, magazines,brochures",1,1,1,1,1,1,1,1,9,3,Cash,1,Friendly People,20718750.0,2,12
487,tour_1600,australia,25-44,Children,1,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,9,0,Credit Card,1,Excellent Experience,16740750.0,2,9
488,tour_1601,egypt,25-44,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,7,7,Cash,1,No comments,4143750.0,1,14
489,tour_1602,france,45-64,Spouse and Children,2,1,Leisure and Holidays,Beach tourism,"Friends, relatives",1,1,0,0,0,0,0,0,7,4,Cash,1,No comments,17569500.0,3,11
491,tour_1605,canada,45-64,Spouse and Children,3,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,10,0,Cash,1,Friendly People,85059156.0,4,10
492,tour_1606,germany,45-64,Children,0,2,Leisure and Holidays,Wildlife tourism,others,1,1,0,0,1,1,1,0,14,0,Cash,1,Friendly People,19289305.0,2,14
493,tour_1607,china,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,10,4,Cash,1,No comments,8287500.0,2,14
494,tour_1609,united states of america,45-64,Alone,1,0,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,9,0,Cash,1,"Wonderful Country, Landscape, Nature",663000.0,1,9
495,tour_1610,japan,45-64,Friends/Relatives,0,2,Meetings and Conference,Mountain climbing,"Friends, relatives",0,0,0,0,0,0,0,0,7,0,Cash,0,Excellent Experience,828750.0,2,7
496,tour_1612,australia,65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,7,0,Cash,1, Wildlife,315058.0,2,7
497,tour_1613,united states of america,25-44,Friends/Relatives,2,0,Leisure and Holidays,Wildlife tourism,others,1,0,1,1,1,1,1,0,6,0,Cash,1,Good service,8121750.0,2,6
498,tour_1614,germany,25-44,Friends/Relatives,2,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",1,0,1,1,1,0,0,0,5,0,Cash,1, Wildlife,6961500.0,3,5
499,tour_1616,india,45-64,Alone,0,1,Meetings and Conference,Mountain climbing,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,10,0,Cash,0,No comments,828750.0,1,10
500,tour_1617,united states of america,45-64,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,0,1,0,11,0,Cash,1,Friendly People,12928500.0,1,11
501,tour_1618,united states of america,25-44,Alone,0,1,Leisure and Holidays,Conference tourism,"Friends, relatives",0,0,0,0,0,0,0,0,10,0,Cash,1,Good service,3364725.0,1,10
502,tour_1619,france,25-44,Spouse and Children,2,4,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,0,12,Cash,1,Satisfies and Hope Come Back,24962630.0,6,12
503,tour_162,united states of america,25-44,Alone,0,1,Meetings and Conference,Mountain climbing,others,0,0,0,0,0,0,0,0,3,0,Credit Card,0,Friendly People,1657500.0,1,3
504,tour_1620,belgium,65+,Spouse,11,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,0,0,0,14,0,Cash,1,Good service,7715722.0,12,14
505,tour_1621,france,25-44,Spouse and Children,2,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,0,1,0,1,1,10,0,Cash,1,No comments,30409022.0,4,10
506,tour_1623,united states of america,65+,Alone,1,0,Leisure and Holidays,Wildlife tourism,others,1,0,1,1,1,1,1,0,15,0,Cash,1,Good service,23205000.0,1,15
507,tour_1626,italy,45-64,Spouse,1,1,Leisure and Holidays,Beach tourism,Trade fair,1,1,1,1,1,0,0,1,10,6,Cash,0,Excellent Experience,33315750.0,2,16
508,tour_1628,norway,25-44,Alone,0,1,Business,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,2,0,Credit Card,1,Satisfies and Hope Come Back,265200.0,1,2
509,tour_163,south africa,25-44,Friends/Relatives,6,6,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,0,1,1,0,0,1,0,4,2,Cash,1,Friendly People,10608000.0,12,6
510,tour_1631,canada,25-44,Alone,0,1,Business,Wildlife tourism,Tanzania Mission Abroad,0,0,0,0,0,0,0,0,4,0,Cash,1,No comments,2154750.0,1,4
511,tour_1633,india,45-64,Alone,0,1,Business,business,Trade fair,0,0,0,0,0,0,0,0,12,0,Credit Card,0,"Wonderful Country, Landscape, Nature",4972500.0,1,12
512,tour_1634,ethiopia,25-44,Alone,0,1,Meetings and Conference,Mountain climbing,Tanzania Mission Abroad,0,0,0,0,0,0,0,0,4,0,Credit Card,0,No comments,994500.0,1,4
513,tour_1635,united states of america,45-64,Alone,0,1,Scientific and Academic,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,4,0,Cash,0,Friendly People,828750.0,1,4
514,tour_1636,italy,45-64,Friends/Relatives,3,3,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,7,0,Cash,1, Wildlife,49807875.0,6,7
515,tour_1638,france,25-44,Spouse and Children,1,3,Leisure and Holidays,Wildlife tourism,"Newspaper, magazines,brochures",1,1,1,1,1,1,1,1,4,0,Cash,1,No comments,23453625.0,4,4
516,tour_1639,united kingdom,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,others,1,1,1,1,1,1,1,0,6,0,Cash,1, Wildlife,10276500.0,2,6
517,tour_1640,united states of america,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,0,7,0,Cash,1, Wildlife,43095000.0,2,7
518,tour_1642,uae,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,0,1,0,5,0,Cash,1, Wildlife,8121750.0,2,5
519,tour_1644,finland,45-64,Alone,1,0,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,21,0,Cash,0,Friendly People,2723196.0,1,21
520,tour_1645,australia,25-44,Alone,1,0,Scientific and Academic,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,7,0,Credit Card,1,Friendly People,3315000.0,1,7
521,tour_1646,germany,25-44,Friends/Relatives,1,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,0,9,0,Cash,0,No comments,4641000.0,2,9
522,tour_1647,united kingdom,25-44,Friends/Relatives,2,0,Leisure and Holidays,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,4,Cash,1,Excellent Experience,52030.0,2,6
523,tour_1648,united kingdom,1-24,Alone,1,0,Other,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,0,1,14,0,Cash,1,"Wonderful Country, Landscape, Nature",11949210.0,1,14
524,tour_165,united kingdom,1-24,Friends/Relatives,1,2,Leisure and Holidays,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,0,7,Cash,1,Friendly People,3698565.0,3,7
525,tour_1653,spain,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,0,1,1,4,3,Cash,1,No comments,11602500.0,2,7
526,tour_1655,france,45-64,Friends/Relatives,0,1,Leisure and Holidays,Diving and Sport Fishing,"Friends, relatives",1,1,1,1,1,1,1,1,9,0,Cash,1,Friendly People,1657500.0,1,9
527,tour_1656,germany,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,others,0,0,0,0,0,0,0,0,11,4,Cash,1, Wildlife,4538660.0,2,15
528,tour_1658,united states of america,25-44,Friends/Relatives,2,3,Leisure and Holidays,Conference tourism,"Friends, relatives",1,0,1,1,1,1,1,0,9,0,Cash,1,Good service,4641000.0,5,9
529,tour_1659,south africa,25-44,Alone,0,1,Business,Wildlife tourism,"Newspaper, magazines,brochures",0,1,0,0,0,0,0,0,3,0,Credit Card,0,Friendly People,663000.0,1,3
530,tour_166,canada,1-24,Alone,1,0,Leisure and Holidays,Beach tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,0,4,Cash,1, Wildlife,663000.0,1,4
531,tour_1661,united states of america,65+,Friends/Relatives,0,3,Leisure and Holidays,Wildlife tourism,"Friends, relatives",0,0,1,1,1,0,0,0,11,2,Cash,1, Wildlife,11271000.0,3,13
532,tour_1662,united kingdom,45-64,Alone,0,1,Business,Wildlife tourism,"Radio, TV, Web",1,1,1,0,0,0,0,0,45,0,Credit Card,0,Friendly People,5199577.5,1,45
533,tour_1663,italy,45-64,Alone,1,0,Volunteering,Hunting tourism,"Friends, relatives",1,1,1,0,0,0,0,0,12,0,Cash,0,Friendly People,4992526.0,1,12
534,tour_1664,india,25-44,Spouse,1,1,Business,Mountain climbing,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,30,0,Cash,0,No comments,39780000.0,2,30
535,tour_1665,italy,1-24,Alone,1,0,Volunteering,Hunting tourism,"Friends, relatives",1,0,1,1,0,0,0,0,9,0,Cash,1,Friendly People,3095366.12,1,9
536,tour_1666,canada,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Radio, TV, Web",1,0,1,1,1,1,1,0,9,4,Cash,1,"Wonderful Country, Landscape, Nature",9605212.5,2,13
537,tour_1667,italy,25-44,Friends/Relatives,1,2,Leisure and Holidays,Wildlife tourism,others,1,1,1,1,0,0,0,0,6,0,Cash,1,Friendly People,22693300.0,3,6
538,tour_1669,united kingdom,25-44,Alone,0,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,1,1,1,1,0,1,0,10,0,Cash,0,Friendly People,4574700.0,1,10
539,tour_1670,france,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,7,0,Cash,1, Wildlife,9812400.0,2,7
540,tour_1671,oman,25-44,Friends/Relatives,1,2,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,21,0,Cash,0,Friendly People,3315000.0,3,21
541,tour_1672,united states of america,65+,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,12,0,Cash,1, Wildlife,25028250.0,2,12
542,tour_1673,netherlands,45-64,Spouse and Children,2,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,0,1,1,1,0,12,0,Cash,1, Wildlife,26520000.0,4,12
543,tour_1675,spain,25-44,Friends/Relatives,4,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,0,1,1,7,5,Cash,1, Wildlife,5801250.0,6,12
544,tour_1677,australia,25-44,Friends/Relatives,2,0,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,1,1,0,1,1,1,0,20,0,Credit Card,1,Friendly People,14492668.0,2,20
546,tour_1679,canada,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",1,1,1,1,0,0,1,0,12,5,Cash,1,Friendly People,1657500.0,2,17
547,tour_168,india,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,0,0,6,2,Cash,1, Wildlife,53300.0,2,8
548,tour_1681,algeria,25-44,Friends/Relatives,5,0,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",0,0,1,0,0,0,0,0,15,10,Cash,0,"Wonderful Country, Landscape, Nature",828750.0,5,25
549,tour_1683,united states of america,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,1,6,0,Cash,1,Friendly People,17403750.0,2,6
550,tour_1684,uganda,45-64,Friends/Relatives,0,2,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",0,1,0,0,0,0,0,0,1,0,Credit Card,0,Friendly People,290500.0,2,1
551,tour_1685,australia,65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,15,0,Cash,1,Friendly People,33150000.0,2,15
552,tour_1686,united states of america,25-44,Alone,1,0,Scientific and Academic,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,4,0,Cash,1,Good service,580125.0,1,4
553,tour_1687,france,25-44,Alone,0,1,Leisure and Holidays,Conference tourism,"Radio, TV, Web",1,0,1,1,1,1,0,0,10,0,Cash,1,Friendly People,3480750.0,1,10
554,tour_1688,united kingdom,1-24,Alone,0,1,Leisure and Holidays,Conference tourism,"Radio, TV, Web",0,0,0,0,0,0,0,0,10,0,Cash,1,"Wonderful Country, Landscape, Nature",1593228.0,1,10
555,tour_169,india,45-64,Alone,0,1,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,1,0,Cash,0,No comments,497250.0,1,1
556,tour_1690,united kingdom,1-24,Friends/Relatives,1,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,1,9,0,Credit Card,1,Good service,9613500.0,2,9
557,tour_1691,united kingdom,65+,Spouse,1,1,Other,Wildlife tourism,"Friends, relatives",1,1,1,1,1,0,1,0,9,0,Cash,1,No comments,4143750.0,2,9
558,tour_1692,south africa,45-64,Friends/Relatives,2,2,Leisure and Holidays,Wildlife tourism,"Friends, relatives",1,0,1,1,1,1,0,0,11,0,Cash,1, Wildlife,19061250.0,4,11
559,tour_1693,spain,45-64,Spouse,1,1,Business,Cultural tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,5,0,Credit Card,1,Friendly People,9304253.0,2,5
560,tour_1694,spain,45-64,Spouse and Children,2,2,Leisure and Holidays,Wildlife tourism,"Friends, relatives",1,0,1,1,1,1,1,1,7,0,Cash,0, Wildlife,210000.0,4,7
561,tour_1697,portugal,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,6,0,Cash,1, Wildlife,8623454.0,2,6
562,tour_1698,united states of america,45-64,Children,1,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,13,0,Cash,1,Good service,10806900.0,2,13
563,tour_17,india,25-44,Friends/Relatives,0,2,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,7,1,Cash,1,Friendly People,331500.0,2,8
564,tour_170,india,25-44,Friends/Relatives,1,4,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,0,0,0,0,5,0,Cash,1, Wildlife,994500.0,5,5
565,tour_1700,kenya,25-44,Alone,0,1,Meetings and Conference,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,1,0,Cash,0,No comments,550000.0,1,1
566,tour_1701,united states of america,25-44,Alone,1,0,Leisure and Holidays,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,11,0,Credit Card,0,"Wonderful Country, Landscape, Nature",4972500.0,1,11
567,tour_1702,united states of america,65+,Friends/Relatives,0,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,0,0,12,0,Cash,0,Friendly People,3978000.0,2,12
568,tour_1703,uganda,25-44,Friends/Relatives,1,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,4,0,Cash,0,No comments,400000.0,2,4
569,tour_1705,uganda,45-64,Alone,1,0,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,7,0,Cash,1,Excellent Experience,300000.0,1,7
570,tour_1706,italy,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Radio, TV, Web",1,1,1,1,1,0,0,1,1,6,Cash,1,No comments,6746025.0,2,7
571,tour_1707,burundi,25-44,Alone,0,1,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,1,Friendly People,77000.0,1,2
572,tour_1708,uganda,45-64,Alone,0,1,Visiting Friends and Relatives,Wildlife tourism,others,0,0,0,0,0,0,0,0,7,0,Cash,0,Good service,330000.0,1,7
573,tour_1709,zambia,45-64,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,1,0,Cash,0,Friendly People,497250.0,1,1
574,tour_1710,burundi,25-44,Friends/Relatives,2,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,0,Friendly People,570000.0,3,2
575,tour_1712,burundi,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,1,0,Cash,0,Friendly People,12203000.0,1,1
576,tour_1713,uganda,25-44,Alone,0,1,Business,Wildlife tourism,others,0,0,0,0,0,0,0,0,3,0,Cash,0,Friendly People,463593.8,1,3
577,tour_1714,united states of america,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,1,12,0,Cash,1,Friendly People,4143750.0,2,12
578,tour_1715,spain,25-44,Spouse,1,1,Volunteering,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,21,4,Cash,1,Friendly People,10359491.45,2,25
