,ID,country,age_group,travel_with,total_female,total_male,purpose,main_activity,info_source,tour_arrangement,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_mainland,night_zanzibar,payment_mode,first_trip_tz,most_impressing,group_size,night_total
491,tour_2686,SOUTH AFRICA,25-44,Friends/Relatives,7,3,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,2,0,Cash,0,Friendly People,10,2
492,tour_2688,ITALY,25-44,Alone,1,0,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",1,1,0,1,1,0,0,0,21,0,Cash,0,No comments,1,21
493,tour_269,KENYA,24-Jan,Alone,1,0,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,24,0,Cash,1,Friendly People,1,24
494,tour_2690,DENMARK,24-Jan,Friends/Relatives,3,1,Leisure and Holidays,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,42,10,Cash,1,Good service,4,52
495,tour_2691,DENMARK,25-44,Friends/Relatives,1,1,Leisure and Holidays,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,10,23,Cash,1,"Wonderful Country, Landscape, Nature",2,33
496,tour_2692,SOUTH AFRICA,25-44,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,0,15,Credit Card,1, Wildlife,2,15
497,tour_2700,RUSSIA,25-44,Spouse and Children,1,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,0,0,0,0,11,Credit Card,1,Friendly People,3,11
498,tour_2704,FINLAND,45-64,Alone,1,0,Leisure and Holidays,Cultural tourism,"Travel, agent, tour operator",1,0,1,1,0,1,1,0,30,5,Cash,1, Wildlife,1,35
499,tour_2706,SWEDEN,45-64,Spouse and Children,2,3,Leisure and Holidays,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,6,15,Cash,0,"Wonderful Country, Landscape, Nature",5,21
500,tour_2707,NETHERLANDS,24-Jan,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,15,5,Cash,1,Good service,2,20
501,tour_2713,SWITZERLAND,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,1,7,0,Cash,1,No comments,2,7
502,tour_272,UNITED KINGDOM,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,7,7,Credit Card,1,Friendly People,2,14
503,tour_2720,UNITED KINGDOM,24-Jan,Alone,1,0,Volunteering,Hunting tourism,Tanzania Mission Abroad,1,0,1,1,1,1,1,1,60,0,Cash,1,No comments,1,60
504,tour_2724,ETHIOPIA,45-64,Alone,0,1,Meetings and Conference,Mountain climbing,"Radio, TV, Web",0,0,0,0,0,0,0,0,3,0,Cash,0,Friendly People,1,3
505,tour_2732,UNITED KINGDOM,25-44,Friends/Relatives,2,1,Other,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,15,0,Cash,1,"Wonderful Country, Landscape, Nature",3,15
506,tour_2738,SLOVAKIA,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,4,10,Cash,1,Excellent Experience,2,14
507,tour_2740,ITALY,25-44,Friends/Relatives,1,1,Leisure and Holidays,Bird watching,others,1,1,1,1,1,0,1,0,5,5,Cash,1,No comments,2,10
508,tour_2744,SWEDEN,25-44,Spouse,1,1,Leisure and Holidays,Cultural tourism,others,0,0,0,0,0,0,0,0,15,0,Cash,1,No comments,2,15
509,tour_2747,UNITED STATES OF AMERICA,25-44,Friends/Relatives,3,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,15,0,Credit Card,0,Good service,4,15
510,tour_2752,GERMANY,45-64,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,5,3,Cash,1,No comments,1,8
512,tour_2763,UNITED STATES OF AMERICA,45-64,Spouse and Children,2,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,9,4,Cash,1,Friendly People,4,13
513,tour_2766,SWAZILAND,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,1,10,0,Cash,1,Friendly People,2,10
515,tour_278,ITALY,24-Jan,Alone,1,0,Visiting Friends and Relatives,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,0,0,0,0,7,0,Cash,1,Friendly People,1,7
516,tour_2781,GERMANY,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,0,6,4,Cash,1, Wildlife,2,10
517,tour_2784,KENYA,45-64,Alone,1,0,Other,Hunting tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,4,0,Cash,1,Friendly People,1,4
518,tour_2787,INDIA,25-44,Alone,1,0,Other,Wildlife tourism,others,0,0,0,0,0,0,0,0,4,0,Cash,0, Wildlife,1,4
519,tour_279,BELGIUM,25-44,Alone,1,0,Leisure and Holidays,Bird watching,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,30,4,Cash,1,"Wonderful Country, Landscape, Nature",1,34
520,tour_2790,KENYA,65+,Alone,0,1,Leisure and Holidays,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,5,2,Cash,0,Friendly People,1,7
521,tour_2796,SOUTH AFRICA,45-64,Alone,1,0,Meetings and Conference,Beach tourism,others,1,1,1,1,1,0,0,1,7,0,Credit Card,1,Friendly People,1,7
522,tour_2797,UNITED STATES OF AMERICA,25-44,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,0,0,4,5,Cash,1, Wildlife,2,9
523,tour_2799,ITALY,25-44,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,0,1,0,7,0,Cash,0,Friendly People,1,7
524,tour_280,COSTA RICA,24-Jan,Alone,1,0,Visiting Friends and Relatives,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,60,0,Cash,1, Wildlife,1,60
525,tour_2803,KENYA,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",1,0,1,0,1,0,0,1,10,0,Cash,0,Friendly People,1,10
526,tour_2805,KENYA,25-44,Alone,1,0,Meetings and Conference,Mountain climbing,"Radio, TV, Web",0,0,0,0,0,0,0,0,4,0,Cash,1,"Wonderful Country, Landscape, Nature",1,4
527,tour_2808,UNITED KINGDOM,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,4,7,Cash,1,Friendly People,2,11
528,tour_2812,UNITED STATES OF AMERICA,25-44,Friends/Relatives,3,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,0,1,13,7,Cash,1,Friendly People,4,20
529,tour_282,KENYA,25-44,Friends/Relatives,1,1,Meetings and Conference,Mountain climbing,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,2,0,Cash,0,No comments,2,2
530,tour_2821,NAMIBIA,25-44,Alone,1,0,Meetings and Conference,Mountain climbing,"Friends, relatives",0,0,0,0,0,0,0,0,5,0,Cash,1,Friendly People,1,5
531,tour_2822,UNITED STATES OF AMERICA,45-64,Friends/Relatives,20,3,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,13,0,Cash,1,No comments,23,13
532,tour_2823,UNITED STATES OF AMERICA,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,1,3,Credit Card,1,Friendly People,2,4
533,tour_2825,UNITED KINGDOM,45-64,Children,2,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,7,0,Cash,1,Friendly People,2,7
534,tour_2832,UAE,25-44,Friends/Relatives,0,2,Leisure and Holidays,Wildlife tourism,"Newspaper, magazines,brochures",1,0,1,1,1,1,1,0,5,0,Cash,1, Wildlife,2,5
535,tour_284,POLAND,25-44,Alone,1,0,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,3,0,Credit Card,0,No comments,1,3
536,tour_2843,DOMINICA,25-44,Children,2,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,5,0,Cash,1,Friendly People,3,5
537,tour_2848,SOUTH AFRICA,25-44,Friends/Relatives,1,1,Business,Wildlife tourism,"Radio, TV, Web",0,0,0,0,0,0,0,0,3,0,Credit Card,1,Excellent Experience,2,3
538,tour_2852,ETHIOPIA,45-64,Alone,0,1,Business,Wildlife tourism,others,0,0,0,0,0,0,0,0,2,0,Cash,1,Friendly People,1,2
539,tour_2853,SOUTH AFRICA,45-64,Friends/Relatives,3,1,Meetings and Conference,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,0,4,0,Cash,0,Friendly People,4,4
540,tour_2854,UNITED KINGDOM,45-64,Alone,1,0,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,0,0,Cash,0,Friendly People,1,0
541,tour_2857,AUSTRALIA,25-44,Alone,0,1,Leisure and Holidays,Beach tourism,inflight magazines,0,0,0,0,0,0,0,0,4,0,Cash,1,"Wonderful Country, Landscape, Nature",1,4
542,tour_2868,ITALY,25-44,Spouse and Children,3,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,7,5,Cash,1,No comments,4,12
543,tour_2869,UAE,24-Jan,Alone,1,0,Volunteering,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,25,5,Cash,1,Friendly People,1,30
544,tour_2873,ITALY,25-44,Alone,1,0,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,15,5,Cash,1,"Wonderful Country, Landscape, Nature",1,20
545,tour_2874,FRANCE,25-44,Friends/Relatives,1,1,Leisure and Holidays,Conference tourism,"Friends, relatives",1,1,1,1,1,1,1,0,9,0,Cash,1,Friendly People,2,9
546,tour_2877,SOUTH AFRICA,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,9,0,Cash,1,Friendly People,2,9
547,tour_2878,SOUTH AFRICA,25-44,Alone,0,1,Meetings and Conference,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,1,0,Credit Card,0,No comments,1,1
548,tour_2879,FRANCE,24-Jan,Spouse,1,1,Leisure and Holidays,Cultural tourism,"Travel, agent, tour operator",1,1,1,1,0,0,0,0,7,0,Cash,1,No comments,2,7
550,tour_2893,SWEDEN,25-44,Friends/Relatives,2,0,Leisure and Holidays,Conference tourism,"Friends, relatives",0,0,0,0,0,0,0,0,12,3,Cash,1,No comments,2,15
551,tour_2897,SPAIN,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,14,6,Cash,1,No comments,2,20
552,tour_2898,UNITED STATES OF AMERICA,25-44,Alone,1,0,Meetings and Conference,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,7,0,Cash,1,No comments,1,7
553,tour_29,JAPAN,65+,Alone,0,1,Business,Mountain climbing,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,0,6,Credit Card,0, Wildlife,1,6
554,tour_2901,ITALY,25-44,Friends/Relatives,6,2,Volunteering,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,23,0,Cash,1,Friendly People,8,23
555,tour_2907,SWEDEN,65+,Alone,0,1,Visiting Friends and Relatives,Cultural tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,9,0,Cash,0,No comments,1,9
556,tour_2914,UNITED STATES OF AMERICA,65+,Children,2,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,6,0,Cash,1, Wildlife,2,6
557,tour_2923,INDIA,25-44,Alone,0,1,Business,Wildlife tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,14,0,Cash,0,No comments,1,14
558,tour_2925,AUSTRALIA,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,6,5,Cash,1,Friendly People,2,11
559,tour_2926,UNITED KINGDOM,25-44,Friends/Relatives,0,3,Business,Wildlife tourism,others,0,0,0,0,0,0,0,0,21,0,Cash,1,Friendly People,3,21
560,tour_2927,SOUTH AFRICA,25-44,Spouse,1,1,Leisure and Holidays,Cultural tourism,"Travel, agent, tour operator",1,1,1,1,0,0,1,0,0,5,Credit Card,1,Friendly People,2,5
561,tour_2928,SOUTH AFRICA,45-64,Friends/Relatives,3,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,7,0,Cash,1,Friendly People,3,7
562,tour_2931,UNITED KINGDOM,24-Jan,Alone,1,0,Scientific and Academic,Conference tourism,"Friends, relatives",0,0,0,0,0,0,0,0,29,0,Cash,1,Friendly People,1,29
563,tour_2934,NETHERLANDS,24-Jan,Spouse,1,1,Leisure and Holidays,Beach tourism,"Radio, TV, Web",0,0,0,0,0,0,0,0,17,0,Cash,1,No comments,2,17
564,tour_2941,UNITED STATES OF AMERICA,25-44,Alone,0,1,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,13,0,Cash,0,Good service,1,13
565,tour_2947,UNITED STATES OF AMERICA,25-44,Alone,0,1,Business,Wildlife tourism,others,0,0,0,0,0,0,0,0,30,0,Cash,0,Friendly People,1,30
566,tour_2948,ITALY,24-Jan,Friends/Relatives,2,0,Leisure and Holidays,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,20,0,Cash,1,Friendly People,2,20
567,tour_2951,UNITED KINGDOM,45-64,Alone,0,1,Leisure and Holidays,Cultural tourism,others,0,0,0,0,0,0,0,0,21,0,Cash,0,Friendly People,1,21
568,tour_2953,UNITED STATES OF AMERICA,45-64,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,9,0,Cash,1, Wildlife,1,9
569,tour_2955,UNITED KINGDOM,25-44,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,6,0,Cash,1, Wildlife,1,6
570,tour_2956,UNITED KINGDOM,25-44,Friends/Relatives,1,1,Volunteering,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,0,0,0,0,24,7,Credit Card,1,Friendly People,2,31
571,tour_2964,UNITED KINGDOM,25-44,Children,2,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,0,42,Cash,0,No comments,3,42
572,tour_2967,SWEDEN,25-44,Spouse,1,1,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,13,6,Cash,1,Good service,2,19
573,tour_2983,SOUTH AFRICA,25-44,Friends/Relatives,0,2,Business,Wildlife tourism,"Radio, TV, Web",0,0,0,0,0,0,0,1,2,0,Cash,1,"Wonderful Country, Landscape, Nature",2,2
574,tour_2986,UNITED STATES OF AMERICA,65+,Alone,1,0,Leisure and Holidays,Diving and Sport Fishing,others,1,0,1,1,1,1,0,0,14,0,Credit Card,1,Good service,1,14
575,tour_2989,ZIMBABWE,45-64,Alone,0,1,Business,Wildlife tourism,"Radio, TV, Web",0,0,0,0,0,0,0,0,2,0,Cash,1, Wildlife,1,2
576,tour_2995,ZIMBABWE,25-44,Friends/Relatives,1,1,Other,Hunting tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,5,0,Cash,0,Friendly People,2,5
577,tour_3,SWITZERLAND,25-44,Alone,1,0,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,15,0,Cash,0,Friendly People,1,15
578,tour_300,SOUTH AFRICA,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,9,0,Cash,1,Friendly People,2,9
579,tour_3020,ITALY,45-64,Spouse,1,1,Leisure and Holidays,Beach tourism,"Radio, TV, Web",1,1,1,1,1,1,1,1,0,10,Credit Card,0, Wildlife,2,10
580,tour_3021,AUSTRALIA,65+,Spouse,1,1,Meetings and Conference,Beach tourism,others,0,0,0,0,0,0,0,0,0,7,Other,1,Friendly People,2,7
581,tour_3025,ITALY,25-44,Friends/Relatives,2,2,Leisure and Holidays,Cultural tourism,"Travel, agent, tour operator",1,1,1,1,0,1,0,0,0,7,Credit Card,1,Friendly People,4,7
582,tour_3029,ZIMBABWE,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,3,0,Cash,0,"Wonderful Country, Landscape, Nature",1,3
583,tour_3030,ITALY,25-44,Friends/Relatives,2,1,Leisure and Holidays,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,0,20,Cash,0,Friendly People,3,20
584,tour_3034,ITALY,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Newspaper, magazines,brochures",1,1,1,1,1,1,1,1,0,7,Cash,1,No comments,2,7
585,tour_3045,UNITED STATES OF AMERICA,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,0,1,6,3,Cash,1, Wildlife,2,9
586,tour_3058,GERMANY,45-64,Spouse,1,1,Leisure and Holidays,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,0,14,Other,1,No comments,2,14
587,tour_3065,KENYA,45-64,Alone,1,0,Meetings and Conference,Mountain climbing,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,1,0,Credit Card,0,Friendly People,1,1
588,tour_308,GERMANY,45-64,Spouse and Children,2,2,Leisure and Holidays,Beach tourism,"Radio, TV, Web",1,1,1,1,0,1,0,0,17,0,Cash,1,Friendly People,4,17
589,tour_3083,UGANDA,25-44,Alone,1,0,Business,Wildlife tourism,"Radio, TV, Web",0,0,0,0,0,0,0,0,27,0,Cash,0,Good service,1,27
590,tour_3085,ITALY,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Radio, TV, Web",1,1,1,1,1,0,0,0,0,16,Cash,1, Wildlife,2,16
591,tour_3094,KENYA,24-Jan,Alone,1,0,Scientific and Academic,Hunting tourism,others,1,0,1,1,0,0,1,0,3,0,Cash,1,"Wonderful Country, Landscape, Nature",1,3
592,tour_3096,UNITED STATES OF AMERICA,45-64,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,7,0,Credit Card,1,No comments,1,7
593,tour_3097,AUSTRALIA,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,0,0,4,0,Cash,1, Wildlife,2,4
594,tour_3098,ITALY,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,0,0,0,0,0,12,Cash,1,No comments,2,12
595,tour_3099,SOUTH AFRICA,25-44,Alone,0,1,Business,Wildlife tourism,others,0,0,0,0,0,0,0,0,4,0,Cash,0,No comments,1,4
596,tour_310,GERMANY,24-Jan,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,12,12,Cash,0,No comments,2,24
597,tour_3101,KENYA,25-44,Children,1,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,7,0,Cash,1,"Wonderful Country, Landscape, Nature",2,7
598,tour_3106,UNITED STATES OF AMERICA,45-64,Friends/Relatives,0,4,Business,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,6,0,Credit Card,1,"Wonderful Country, Landscape, Nature",4,6
599,tour_311,HAITI,25-44,Alone,0,1,Meetings and Conference,Cultural tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,2,0,Credit Card,1,Friendly People,1,2
600,tour_3110,ISRAEL,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,0,0,1,0,1,30,15,Cash,1,Friendly People,2,45
601,tour_312,INDIA,25-44,Friends/Relatives,1,4,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,1,6,0,Cash,0,Friendly People,5,6
602,tour_3122,KENYA,25-44,Alone,0,1,Meetings and Conference,Mountain climbing,others,0,0,0,0,0,0,0,0,4,0,Cash,1,Friendly People,1,4
603,tour_3123,ZIMBABWE,25-44,Friends/Relatives,0,2,Business,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,1,0,Cash,1,Friendly People,2,1
604,tour_3125,ZIMBABWE,24-Jan,Friends/Relatives,0,2,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,5,0,Cash,1,Friendly People,2,5
605,tour_3128,BELGIUM,24-Jan,Alone,1,0,Volunteering,Cultural tourism,"Friends, relatives",1,1,1,1,1,0,0,0,11,0,Cash,1,Friendly People,1,11
606,tour_313,UNITED STATES OF AMERICA,25-44,Spouse and Children,3,1,Meetings and Conference,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,21,0,Cash,0,Friendly People,4,21
607,tour_3133,AUSTRALIA,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,3,3,Cash,1, Wildlife,2,6
608,tour_3134,ITALY,45-64,Friends/Relatives,2,2,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,0,7,Cash,1,No comments,4,7
609,tour_3136,ITALY,24-Jan,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,0,0,14,Cash,1,No comments,2,14
610,tour_3139,CANADA,25-44,Alone,1,0,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,0,1,1,1,1,0,0,13,4,Cash,1,Friendly People,1,17
611,tour_3141,ZIMBABWE,25-44,Alone,1,0,Leisure and Holidays,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,3,0,Cash,0,"Wonderful Country, Landscape, Nature",1,3
612,tour_3145,SWITZERLAND,65+,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,1,1,0,9,Cash,0,Friendly People,2,9
613,tour_3147,UNITED KINGDOM,25-44,Alone,1,0,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,1,13,0,Cash,1,Good service,1,13
614,tour_315,UGANDA,25-44,Alone,0,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,14,0,Cash,0,Friendly People,1,14
615,tour_3165,COSTA RICA,25-44,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,4,0,Credit Card,1,Friendly People,1,4
616,tour_3168,ZIMBABWE,25-44,Alone,1,0,Business,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,4,0,Cash,0,Friendly People,1,4
617,tour_3179,ITALY,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,0,0,7,Cash,1,Friendly People,2,7
618,tour_3191,NETHERLANDS,65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,0,0,0,5,3,Cash,1, Wildlife,2,8
619,tour_3195,UNITED KINGDOM,25-44,Alone,1,0,Other,Conference tourism,"Travel, agent, tour operator",1,0,1,1,1,0,0,0,9,0,Cash,1,Good service,1,9
620,tour_320,INDIA,45-64,Alone,0,1,Visiting Friends and Relatives,Cultural tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,13,0,Cash,1,Friendly People,1,13
621,tour_3208,POLAND,25-44,Spouse and Children,2,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,0,0,5,14,Cash,1, Wildlife,3,19
622,tour_3209,UNITED KINGDOM,45-64,Spouse and Children,2,1,Leisure and Holidays,Beach tourism,others,1,1,1,1,1,0,0,0,0,7,Cash,1,Friendly People,3,7
623,tour_3210,SOUTH AFRICA,25-44,Friends/Relatives,2,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,0,0,7,Cash,1,Friendly People,3,7
624,tour_3212,SPAIN,24-Jan,Friends/Relatives,2,2,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,7,5,Credit Card,0,Good service,4,12
625,tour_3217,SOUTH AFRICA,25-44,Friends/Relatives,2,2,Scientific and Academic,Hunting tourism,others,1,1,1,1,0,0,0,0,0,5,Cash,1,Friendly People,4,5
626,tour_3218,SOUTH AFRICA,45-64,Alone,0,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,0,0,30,Credit Card,0,Friendly People,1,30
627,tour_323,PAKISTAN,24-Jan,Alone,0,1,Visiting Friends and Relatives,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,10,0,Cash,1,No comments,1,10
628,tour_3233,ZIMBABWE,25-44,Alone,0,1,Business,Mountain climbing,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,0,Good service,1,2
629,tour_3235,ITALY,45-64,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,0,7,Credit Card,1,No comments,2,7
630,tour_3237,ITALY,25-44,Alone,0,1,Leisure and Holidays,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,10,5,Credit Card,1, Wildlife,1,15
631,tour_3244,ZIMBABWE,25-44,Alone,0,1,Business,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,1,0,Cash,0,Friendly People,1,1
632,tour_3247,SWITZERLAND,45-64,Spouse and Children,1,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,6,0,Cash,1, Wildlife,3,6
633,tour_3249,SOUTH AFRICA,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,5,0,Credit Card,0,"Wonderful Country, Landscape, Nature",2,5
635,tour_3254,UNITED STATES OF AMERICA,25-44,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,0,0,0,0,0,0,13,0,Cash,1,"Wonderful Country, Landscape, Nature",1,13
636,tour_3257,CHINA,65+,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,5,0,Cash,1, Wildlife,1,5
637,tour_3259,ZAMBIA,45-64,Alone,1,0,Business,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,4,0,Cash,0, Wildlife,1,4
638,tour_3261,ZIMBABWE,25-44,Spouse,1,1,Business,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Credit Card,1,"Wonderful Country, Landscape, Nature",2,2
